I: 1571729604571, 9.818506;1571729604670, 9.820754;1571729604768, 9.8080435;1571729604864, 9.85385;1571729604957, 9.826116;1571729605053, 9.813349;1571729605150, 9.837251;1571729605245, 9.815118;1571729605343, 9.807596;1571729605439, 9.824596;1571729605535, 9.806836;
I: 1571729605630, 9.835402;1571729605726, 9.823631;1571729605819, 9.806528;1571729605914, 9.810182;1571729606010, 9.829966;1571729606107, 9.810687;1571729606205, 9.788073;1571729606299, 9.807684;1571729606395, 9.850982;1571729606493, 9.770878;1571729606586, 9.82958;
I: 1571729606684, 9.831742;1571729606780, 9.829966;1571729606876, 9.818929;1571729606971, 9.819017;1571729607061, 9.823174;1571729607163, 9.828451;1571729607259, 9.808507;1571729607353, 9.841384;1571729607451, 9.821941;1571729607546, 9.809503;1571729607640, 9.831428;
I: 1571729607738, 9.823539;1571729607830, 9.819272;1571729607929, 9.814803;1571729608025, 9.810036;1571729608120, 9.8198395;1571729608218, 9.828451;1571729608312, 9.819485;1571729608407, 9.811653;1571729608503, 9.8036;1571729608598, 9.809047;1571729608697, 9.821262;
I: 1571729608791, 9.802229;1571729608888, 9.805077;1571729608983, 9.834944;1571729609075, 9.814714;1571729609175, 9.817233;1571729609272, 9.825337;1571729609366, 9.810687;1571729609461, 9.817777;1571729609558, 9.827843;1571729609652, 9.815806;1571729609749, 9.822971;
I: 1571729609847, 9.851435;1571729609943, 9.815229;1571729610037, 9.804738;1571729610131, 9.847921;1571729610227, 9.813291;1571729610320, 9.789983;1571729610420, 9.826094;1571729610515, 9.854494;1571729610611, 9.770927;1571729610705, 9.856104;1571729610802, 9.786366;
I: 1571729610898, 9.82427;1571729610996, 9.799649;1571729611089, 9.795169;1571729611188, 9.815326;1571729611283, 9.816173;1571729611379, 9.813291;1571729611475, 9.850807;1571729611571, 9.825839;1571729611666, 9.813533;1571729611762, 9.825575;1571729611858, 9.822546;
I: 1571729611954, 9.816865;1571729612054, 9.829253;1571729612144, 9.831605;1571729612242, 9.817837;1571729612337, 9.8284;1571729612433, 9.80208;1571729612529, 9.814147;1571729612624, 9.817748;1571729612720, 9.813078;1571729612816, 9.822446;1571729612912, 9.818474;
I: 1571729613008, 9.804924;1571729613102, 9.820181;1571729613201, 9.834338;1571729613296, 9.808659;1571729613392, 9.835641;1571729613488, 9.8159;1571729613581, 9.821079;1571729613676, 9.813381;1571729613773, 9.826329;1571729613865, 9.785428;1571729613961, 9.7943125;
I: 1571729614056, 9.839244;1571729614152, 9.799103;1571729614247, 9.826387;1571729614343, 9.7958555;1571729614440, 9.826724;1571729614535, 9.832529;1571729614631, 9.811016;1571729614727, 9.807889;1571729614824, 9.804014;1571729614919, 9.847943;1571729615015, 9.805049;
I: 1571729615111, 9.798885;1571729615206, 9.813804;1571729615303, 9.8182335;1571729615398, 9.800107;1571729615494, 9.809689;1571729615590, 9.804283;1571729615686, 9.8136215;1571729615782, 9.811417;1571729615877, 9.824298;1571729615975, 9.812082;1571729616068, 9.813528;
I: 1571729616166, 9.818116;1571729616262, 9.79637;1571729616359, 9.821807;1571729616455, 9.812353;1571729616551, 9.791743;1571729616646, 9.816322;1571729616742, 9.8377905;1571729616839, 9.810086;1571729616938, 9.807513;1571729617034, 9.848546;1571729617127, 9.823966;
I: 1571729617222, 9.814714;1571729617319, 9.830516;1571729617415, 9.800665;1571729617512, 9.804084;1571729617605, 9.812939;1571729617704, 9.820444;1571729617796, 9.845768;1571729617895, 9.780353;1571729617989, 9.8255825;1571729618085, 9.802317;1571729618182, 9.8308735;
I: 1571729618277, 9.829606;1571729618374, 9.807572;1571729618470, 9.812807;1571729618567, 9.821262;1571729618661, 9.831058;1571729618757, 9.797294;1571729618853, 9.830226;1571729618949, 9.831054;1571729619053, 9.815625;1571729619137, 9.794799;1571729619236, 9.807568;
I: 1571729619330, 9.8159;1571729619428, 9.799071;1571729619523, 9.840415;1571729619617, 9.811106;1571729619712, 9.805194;1571729619811, 9.81238;1571729619907, 9.817837;1571729620001, 9.815192;1571729620096, 9.821877;1571729620193, 9.817025;1571729620291, 9.812294;
I: 1571729620385, 9.808496;1571729620482, 9.827105;1571729620575, 9.821807;1571729620671, 9.823488;1571729620768, 9.84938;1571729620864, 9.803956;1571729620958, 9.80222;1571729621055, 9.822006;1571729621150, 9.826151;1571729621248, 9.833972;1571729621344, 9.814203;
I: 1571729621440, 9.813095;1571729621538, 9.822031;1571729621630, 9.8164;1571729621728, 9.843641;1571729621819, 9.813396;1571729621917, 9.823326;1571729622014, 9.813585;1571729622108, 9.827298;1571729622205, 9.840465;1571729622302, 9.805398;1571729622396, 9.820002;
I: 1571729622492, 9.822308;1571729622588, 9.820537;1571729622686, 9.833369;1571729622780, 9.8105;1571729622878, 9.8222685;1571729622973, 9.771003;1571729623071, 9.842669;1571729623164, 9.80122;1571729623259, 9.821662;1571729623353, 9.801766;1571729623450, 9.826748;
I: 1571729623546, 9.831666;1571729623640, 9.825094;1571729623738, 9.839111;1571729623836, 9.83062;1571729623932, 9.833881;1571729624026, 9.791114;1571729624122, 9.840394;1571729624216, 9.809353;1571729624314, 9.829364;1571729624408, 9.819215;1571729624504, 9.817477;
I: 1571729624600, 9.820296;1571729624696, 9.803383;1571729624790, 9.840061;1571729624888, 9.8036785;1571729624985, 9.816937;1571729625075, 9.8059225;1571729625177, 9.817795;1571729625273, 9.828636;1571729625371, 9.815356;1571729625464, 9.837706;1571729625561, 9.799811;
I: 1571729625655, 9.802586;1571729625752, 9.823079;1571729625848, 9.802989;1571729625943, 9.824233;1571729626038, 9.818419;1571729626134, 9.815326;1571729626231, 9.812521;1571729626321, 9.808001;1571729626423, 9.838039;1571729626519, 9.803405;1571729626614, 9.800251;
I: 1571729626710, 9.817309;1571729626805, 9.8268175;1571729626901, 9.817206;1571729626997, 9.799285;1571729627091, 9.811567;1571729627189, 9.812197;1571729627282, 9.795165;1571729627382, 9.794534;1571729627475, 9.780987;1571729627568, 9.85684;1571729627666, 9.787797;
I: 1571729627758, 9.796495;1571729627854, 9.835371;1571729627950, 9.840013;1571729628047, 9.832486;1571729628141, 9.805852;1571729628237, 9.83879;1571729628335, 9.817959;1571729628429, 9.808263;1571729628526, 9.824211;1571729628621, 9.812837;1571729628717, 9.818506;
I: 1571729628813, 9.807499;1571729628909, 9.810657;1571729629005, 9.829784;1571729629100, 9.830603;1571729629196, 9.808392;1571729629294, 9.825224;1571729629390, 9.809134;1571729629486, 9.812287;1571729629579, 9.826571;1571729629678, 9.807897;1571729629775, 9.825762;
I: 1571729629870, 9.804455;1571729629965, 9.823427;1571729630061, 9.801114;1571729630156, 9.815807;1571729630253, 9.807476;1571729630349, 9.811275;1571729630445, 9.831077;1571729630541, 9.803227;1571729630638, 9.8225155;1571729630733, 9.811469;1571729630827, 9.81421;
I: 1571729630926, 9.813095;1571729631020, 9.807987;1571729631116, 9.817233;1571729631212, 9.804102;1571729631308, 9.813078;1571729631403, 9.801493;1571729631501, 9.816841;1571729631596, 9.825143;1571729631690, 9.79934;1571729631787, 9.840428;1571729631882, 9.77084;
I: 1571729631978, 9.813632;1571729632070, 9.825512;1571729632171, 9.784915;1571729632268, 9.825748;1571729632364, 9.833977;1571729632458, 9.8224;1571729632556, 9.828722;1571729632650, 9.819088;1571729632744, 9.790132;1571729632841, 9.80322;1571729632939, 9.803541;
I: 1571729633035, 9.831328;1571729633128, 9.8124695;1571729633226, 9.817233;1571729633319, 9.821446;1571729633416, 9.816683;1571729633513, 9.818291;1571729633609, 9.837437;1571729633705, 9.815272;1571729633802, 9.822417;1571729633896, 9.836998;1571729633992, 9.814348;
I: 1571729634086, 9.815955;1571729634184, 9.812452;1571729634280, 9.816865;1571729634376, 9.813472;1571729634470, 9.830764;1571729634567, 9.8182335;1571729634660, 9.821176;1571729634756, 9.834461;1571729634852, 9.802267;1571729634948, 9.8246355;1571729635045, 9.80744;
I: 1571729635139, 9.814714;1571729635236, 9.82969;1571729635331, 9.795713;1571729635427, 9.805347;1571729635523, 9.818054;1571729635618, 9.832376;1571729635715, 9.847671;1571729635811, 9.800614;1571729635906, 9.857798;1571729636002, 9.771918;1571729636097, 9.796141;
I: 1571729636194, 9.834364;1571729636289, 9.806661;1571729636386, 9.800529;1571729636481, 9.825143;1571729636573, 9.823909;1571729636673, 9.823177;1571729636769, 9.818509;1571729636865, 9.819422;1571729636962, 9.797465;1571729637058, 9.810064;1571729637155, 9.805562;
I: 1571729637249, 9.815048;1571729637344, 9.813902;1571729637440, 9.820338;1571729637536, 9.815533;1571729637630, 9.825508;1571729637728, 9.814441;1571729637819, 9.824769;1571729637919, 9.82427;1571729638015, 9.819064;1571729638109, 9.829694;1571729638206, 9.81742;
I: 1571729638303, 9.825661;1571729638398, 9.82757;1571729638494, 9.822359;1571729638590, 9.805256;1571729638686, 9.84624;1571729638784, 9.817088;1571729638876, 9.827813;1571729638975, 9.823142;1571729639064, 9.80565;1571729639166, 9.812536;1571729639262, 9.819755;
I: 1571729639358, 9.825508;1571729639453, 9.830148;1571729639549, 9.796495;1571729639645, 9.814744;1571729639739, 9.81017;1571729639837, 9.823142;1571729639933, 9.823055;1571729640029, 9.818917;1571729640122, 9.832665;1571729640218, 9.795496;1571729640316, 9.806384;
I: 1571729640412, 9.801609;1571729640508, 9.846946;1571729640602, 9.822764;1571729640699, 9.844611;1571729640796, 9.811742;1571729640891, 9.807596;1571729640987, 9.82827;1571729641080, 9.823146;1571729641179, 9.811231;1571729641276, 9.844157;1571729641368, 9.825143;
I: 1571729641464, 9.802494;1571729641560, 9.811469;1571729641657, 9.829401;1571729641749, 9.82466;1571729641843, 9.825661;1571729641940, 9.82453;1571729642035, 9.796769;1571729642130, 9.830144;1571729642227, 9.810085;1571729642325, 9.80744;1571729642420, 9.822263;
I: 1571729642516, 9.807771;1571729642610, 9.8259115;1571729642707, 9.812565;1571729642803, 9.80107;1571729642898, 9.834298;1571729642996, 9.826881;1571729643088, 9.818148;1571729643185, 9.840031;1571729643282, 9.811145;1571729643378, 9.813533;1571729643476, 9.806528;
I: 1571729643569, 9.822359;1571729643667, 9.792103;1571729643762, 9.816074;1571729643857, 9.816728;1571729643953, 9.803828;1571729644050, 9.826031;1571729644148, 9.807712;1571729644244, 9.822779;1571729644340, 9.809772;1571729644437, 9.803647;1571729644530, 9.880544;
I: 1571729644625, 9.838492;1571729644721, 9.770917;1571729644817, 9.822809;1571729644916, 9.829995;1571729645011, 9.801715;1571729645105, 9.803042;1571729645203, 9.821012;1571729645298, 9.802724;1571729645396, 9.804995;1571729645489, 9.803468;1571729645587, 9.811287;
I: 1571729645678, 9.830178;1571729645776, 9.814986;1571729645873, 9.824324;1571729645967, 9.821902;1571729646064, 9.803405;1571729646161, 9.820181;1571729646256, 9.817866;1571729646351, 9.802686;1571729646447, 9.820625;1571729646543, 9.820807;1571729646639, 9.811754;
I: 1571729646734, 9.832418;1571729646826, 9.809134;1571729646927, 9.82185;1571729647025, 9.818963;1571729647118, 9.807169;1571729647216, 9.805478;1571729647309, 9.822128;1571729647403, 9.826327;1571729647499, 9.818116;1571729647596, 9.814261;1571729647692, 9.83223;
I: 1571729647787, 9.824965;1571729647883, 9.815533;1571729647979, 9.842094;1571729648071, 9.825839;1571729648171, 9.820266;1571729648269, 9.825023;1571729648360, 9.829906;1571729648460, 9.801006;1571729648557, 9.822354;1571729648652, 9.808916;1571729648744, 9.816356;
I: 1571729648844, 9.835253;1571729648938, 9.794892;1571729649044, 9.851315;1571729649130, 9.820749;1571729649225, 9.837871;1571729649317, 9.819991;1571729649419, 9.8013115;1571729649516, 9.831465;1571729649609, 9.823326;1571729649704, 9.823405;1571729649800, 9.803647;
I: 1571729649898, 9.821607;1571729649995, 9.817607;1571729650086, 9.795256;1571729650186, 9.8209915;1571729650279, 9.802771;1571729650376, 9.799893;1571729650471, 9.809503;1571729650570, 9.802586;1571729650664, 9.823233;1571729650759, 9.7996235;1571729650857, 9.813048;
I: 1571729650953, 9.823597;1571729651062, 9.824462;1571729651141, 9.815596;1571729651238, 9.812925;1571729651336, 9.818419;1571729651432, 9.80927;1571729651526, 9.830852;1571729651623, 9.818148;1571729651717, 9.800164;1571729651814, 9.804188;1571729651910, 9.832953;
I: 1571729652005, 9.830362;1571729652100, 9.810927;1571729652197, 9.812721;1571729652291, 9.797733;1571729652388, 9.800983;1571729652486, 9.817748;1571729652577, 9.81814;1571729652677, 9.862748;1571729652771, 9.793769;1571729652867, 9.885655;1571729652962, 9.793805;
I: 1571729653062, 9.843433;1571729653155, 9.842461;1571729653251, 9.835029;1571729653347, 9.800708;1571729653443, 9.826997;1571729653539, 9.80744;1571729653634, 9.810316;1571729653731, 9.860601;1571729653826, 9.823909;1571729653922, 9.834118;1571729654018, 9.810927;
I: 1571729654111, 9.810317;1571729654210, 9.83042;1571729654305, 9.822809;1571729654401, 9.809959;1571729654497, 9.827077;1571729654591, 9.824117;1571729654689, 9.813472;1571729654781, 9.82351;1571729654878, 9.812381;1571729654974, 9.800524;1571729655066, 9.80744;
I: 1571729655165, 9.8148155;1571729655262, 9.809773;1571729655355, 9.840449;1571729655450, 9.813974;1571729655545, 9.811216;1571729655641, 9.809134;1571729655737, 9.824423;1571729655833, 9.842832;1571729655928, 9.828481;1571729656024, 9.8196335;1571729656120, 9.807073;
I: 1571729656216, 9.819384;1571729656312, 9.82756;1571729656408, 9.827843;1571729656504, 9.788762;1571729656600, 9.789456;1571729656696, 9.826113;1571729656813, 9.820811;1571729656888, 9.822598;1571729656984, 9.826113;1571729657080, 9.806529;1571729657177, 9.821534;
I: 1571729657276, 9.855229;1571729657371, 9.813663;1571729657465, 9.824781;1571729657567, 9.835371;1571729657655, 9.83815;1571729657755, 9.826803;1571729657853, 9.819655;1571729657950, 9.813655;1571729658053, 9.799526;1571729658136, 9.812639;1571729658230, 9.810362;
I: 1571729658328, 9.822631;1571729658427, 9.8308735;1571729658521, 9.812991;1571729658616, 9.821898;1571729658711, 9.797103;1571729658807, 9.828016;1571729658905, 9.801665;1571729659001, 9.821469;1571729659095, 9.805739;1571729659192, 9.807897;1571729659288, 9.831242;
I: 1571729659385, 9.793977;1571729659478, 9.849951;1571729659571, 9.799795;1571729659671, 9.820841;1571729659766, 9.8101425;1571729659872, 9.837278;1571729659967, 9.812197;1571729660054, 9.81348;1571729660152, 9.823701;1571729660244, 9.820906;1571729660342, 9.818657;
I: 1571729660449, 9.80854;1571729660543, 9.831941;1571729660629, 9.834093;1571729660726, 9.806206;1571729660830, 9.841555;1571729660918, 9.81397;1571729661012, 9.811111;1571729661108, 9.825052;1571729661200, 9.809992;1571729661313, 9.821575;1571729661396, 9.829945;
I: 1571729661491, 9.834026;1571729661586, 9.823899;1571729661679, 9.841552;1571729661783, 9.821263;1571729661880, 9.823414;1571729661970, 9.802016;1571729662060, 9.809406;1571729662166, 9.819564;1571729662266, 9.793565;1571729662364, 9.811417;1571729662452, 9.78798;
I: 1571729662552, 9.8166685;1571729662642, 9.806745;1571729662747, 9.815774;1571729662834, 9.802831;1571729662929, 9.824414;1571729663027, 9.810774;1571729663118, 9.819485;1571729663226, 9.803693;1571729663321, 9.832311;1571729663408, 9.830309;1571729663504, 9.828357;
I: 1571729663599, 9.83509;1571729663697, 9.817726;1571729663793, 9.818929;1571729663888, 9.812837;1571729663987, 9.837066;1571729664074, 9.820844;1571729664174, 9.814974;1571729664272, 9.823909;1571729664371, 9.8124695;1571729664461, 9.821446;1571729664558, 9.817321;
I: 1571729664654, 9.816506;1571729664751, 9.808189;1571729664846, 9.8209915;1571729664951, 9.798256;1571729665038, 9.828613;1571729665133, 9.828663;1571729665232, 9.804531;1571729665322, 9.821963;1571729665421, 9.810501;1571729665520, 9.809901;1571729665611, 9.830605;
I: 1571729665711, 9.805199;1571729665802, 9.823631;1571729665900, 9.834395;1571729665998, 9.814573;1571729666088, 9.793171;1571729666196, 9.856373;1571729666284, 9.810046;1571729666387, 9.839217;1571729666484, 9.820334;1571729666567, 9.838605;1571729666669, 9.815818;
I: 1571729666774, 9.80107;1571729666866, 9.803318;1571729666962, 9.791553;1571729667048, 9.817837;1571729667144, 9.815716;1571729667239, 9.812081;1571729667346, 9.827027;1571729667443, 9.783013;1571729667527, 9.81382;1571729667623, 9.81303;1571729667729, 9.812266;
I: 1571729667826, 9.815866;1571729667916, 9.808625;1571729668008, 9.816841;1571729668100, 9.829178;1571729668208, 9.806886;1571729668293, 9.811138;1571729668400, 9.810226;1571729668495, 9.814622;1571729668582, 9.829067;1571729668683, 9.817962;1571729668785, 9.839244;
I: 1571729668868, 9.793977;1571729668971, 9.834221;1571729669056, 9.805692;1571729669156, 9.818572;1571729669255, 9.810774;1571729669348, 9.813176;1571729669439, 9.811742;1571729669537, 9.800893;1571729669631, 9.807169;1571729669726, 9.780859;1571729669828, 9.790383;
I: 1571729669922, 9.867072;1571729670016, 9.847307;1571729670111, 9.809861;1571729670211, 9.819755;1571729670302, 9.81115;1571729670399, 9.828903;1571729670504, 9.81911;1571729670590, 9.830432;1571729670691, 9.834208;1571729670782, 9.80075;1571729670883, 9.80222;
I: 1571729670980, 9.817748;1571729671067, 9.817177;1571729671166, 9.820787;1571729671263, 9.83297;1571729671361, 9.834916;1571729671455, 9.782581;1571729671552, 9.815085;1571729671647, 9.806563;1571729671746, 9.80877;1571729671847, 9.813902;1571729671939, 9.803556;
I: 1571729672031, 9.816173;1571729672127, 9.814167;1571729672223, 9.826116;1571729672320, 9.806196;1571729672415, 9.824423;1571729672511, 9.812381;1571729672606, 9.811111;1571729672712, 9.838972;1571729672796, 9.820754;1571729672893, 9.835558;1571729672992, 9.817477;
I: 1571729673084, 9.824569;1571729673182, 9.839879;1571729673278, 9.790322;1571729673382, 9.811952;1571729673469, 9.8209095;1571729673566, 9.8203535;1571729673660, 9.822446;1571729673763, 9.8078;1571729673862, 9.800804;1571729673958, 9.84589;1571729674042, 9.7701845;
I: 1571729674137, 9.821057;1571729674237, 9.870478;1571729674329, 9.815213;1571729674431, 9.824149;1571729674534, 9.815683;1571729674618, 9.837823;1571729674719, 9.820444;1571729674809, 9.821262;1571729674904, 9.814296;1571729675000, 9.818415;1571729675096, 9.829178;
I: 1571729675194, 9.812653;1571729675292, 9.832486;1571729675384, 9.8166485;1571729675482, 9.807073;1571729675572, 9.817233;1571729675671, 9.803413;1571729675766, 9.825037;1571729675867, 9.8081665;1571729675963, 9.824313;1571729676053, 9.798006;1571729676150, 9.803013;
I: 1571729676246, 9.815192;1571729676341, 9.815229;1571729676437, 9.823414;1571729676533, 9.797618;1571729676628, 9.832785;1571729676726, 9.792239;1571729676819, 9.806202;1571729676919, 9.810819;1571729677015, 9.816342;1571729677109, 9.835945;1571729677215, 9.800137;
I: 1571729677302, 9.834218;1571729677408, 9.813988;1571729677497, 9.811653;1571729677587, 9.820368;1571729677688, 9.837454;1571729677783, 9.8039;1571729677887, 9.808256;1571729677970, 9.819472;1571729678062, 9.833823;1571729678163, 9.830964;1571729678261, 9.821119;
I: 1571729678354, 9.8133545;1571729678461, 9.812212;1571729678549, 9.823233;1571729678643, 9.78882;1571729678741, 9.830087;1571729678833, 9.840031;1571729678931, 9.823494;1571729679027, 9.83224;1571729679121, 9.817779;1571729679219, 9.832695;1571729679312, 9.801859;
I: 1571729679411, 9.834455;1571729679505, 9.807393;1571729679600, 9.809861;1571729679706, 9.807812;1571729679792, 9.821963;1571729679886, 9.822359;1571729679985, 9.813929;1571729680075, 9.8276415;1571729680175, 9.8124695;1571729680276, 9.829791;1571729680368, 9.800159;
I: 1571729680467, 9.794399;1571729680560, 9.82002;1571729680656, 9.822446;1571729680753, 9.820266;1571729680858, 9.795078;1571729680944, 9.806617;1571729681039, 9.834406;1571729681134, 9.827154;1571729681231, 9.829812;1571729681331, 9.819113;1571729681424, 9.794124;
I: 1571729681517, 9.807528;1571729681614, 9.8209305;1571729681718, 9.83224;1571729681811, 9.773495;1571729681900, 9.82853;1571729682001, 9.801001;1571729682091, 9.841001;1571729682197, 9.773573;1571729682295, 9.833299;1571729682390, 9.833571;1571729682479, 9.807019;
I: 1571729682568, 9.804016;1571729682668, 9.852421;1571729682769, 9.816775;1571729682860, 9.814595;1571729682966, 9.804592;1571729683063, 9.825143;1571729683144, 9.822631;1571729683241, 9.828085;1571729683335, 9.826242;1571729683430, 9.825949;1571729683530, 9.811047;
I: 1571729683621, 9.821877;1571729683722, 9.818746;1571729683816, 9.8159;1571729683915, 9.8160515;1571729684006, 9.812109;1571729684100, 9.807604;1571729684197, 9.840851;1571729684292, 9.826658;1571729684389, 9.810657;1571729684490, 9.842461;1571729684579, 9.8082695;
I: 1571729684676, 9.8160515;1571729684773, 9.822719;1571729684871, 9.810927;1571729684962, 9.837221;1571729685058, 9.820844;1571729685158, 9.825681;1571729685255, 9.809772;1571729685351, 9.809382;1571729685448, 9.822903;1571729685542, 9.819472;1571729685636, 9.816537;
I: 1571729685732, 9.797917;1571729685827, 9.822817;1571729685926, 9.838696;1571729686024, 9.784111;1571729686116, 9.811297;1571729686213, 9.791435;1571729686306, 9.800254;1571729686405, 9.822719;1571729686501, 9.817846;1571729686596, 9.860163;1571729686692, 9.817422;
I: 1571729686787, 9.816683;1571729686884, 9.782965;1571729686980, 9.84713;1571729687069, 9.829727;1571729687175, 9.812577;1571729687269, 9.814441;1571729687371, 9.826757;1571729687459, 9.810455;1571729687555, 9.828085;1571729687650, 9.816358;1571729687755, 9.775032;
I: 1571729687851, 9.823414;1571729687939, 9.805834;1571729688033, 9.8214445;1571729688129, 9.820202;1571729688231, 9.793773;1571729688319, 9.827187;1571729688415, 9.797189;1571729688515, 9.82485;1571729688608, 9.825236;1571729688706, 9.815511;1571729688796, 9.818963;
I: 1571729688905, 9.807355;1571729688992, 9.824052;1571729689086, 9.806836;1571729689187, 9.832281;1571729689282, 9.815628;1571729689380, 9.803828;1571729689470, 9.790866;1571729689565, 9.83223;1571729689659, 9.807256;1571729689761, 9.816272;1571729689859, 9.823966;
I: 1571729689948, 9.811231;1571729690045, 9.813262;1571729690141, 9.8113785;1571729690237, 9.814441;1571729690342, 9.8181095;1571729690429, 9.8427305;1571729690526, 9.791891;1571729690619, 9.833369;1571729690725, 9.826567;1571729690812, 9.814478;1571729690908, 9.795131;
I: 1571729691008, 9.817023;1571729691096, 9.834731;1571729691194, 9.796032;1571729691301, 9.809581;1571729691396, 9.80922;1571729691486, 9.821114;1571729691575, 9.8199;1571729691676, 9.792796;1571729691772, 9.821993;1571729691867, 9.832383;1571729691964, 9.789171;
I: 1571729692056, 9.823803;1571729692154, 9.819145;1571729692250, 9.82727;1571729692355, 9.823905;1571729692443, 9.816777;1571729692537, 9.827671;1571729692631, 9.818963;1571729692728, 9.803637;1571729692820, 9.811405;1571729692922, 9.814297;1571729693026, 9.814986;
I: 1571729693111, 9.834391;1571729693208, 9.824426;1571729693312, 9.819447;1571729693399, 9.807169;1571729693496, 9.817607;1571729693590, 9.825849;1571729693697, 9.8059225;1571729693784, 9.827828;1571729693878, 9.809078;1571729693985, 9.801186;1571729694065, 9.801565;
I: 1571729694164, 9.811137;1571729694270, 9.838061;1571729694367, 9.815171;1571729694453, 9.816537;1571729694547, 9.799799;1571729694644, 9.889974;1571729694739, 9.85247;1571729694833, 9.784139;1571729694929, 9.857528;1571729695036, 9.792609;1571729695120, 9.8214445;
I: 1571729695217, 9.821119;1571729695313, 9.825512;1571729695408, 9.785402;1571729695504, 9.805554;1571729695600, 9.822308;1571729695697, 9.845427;1571729695798, 9.820202;1571729695888, 9.808718;1571729695985, 9.821026;1571729696080, 9.831273;1571729696176, 9.824603;
I: 1571729696277, 9.833679;1571729696373, 9.820113;1571729696464, 9.821792;1571729696563, 9.837878;1571729696655, 9.820025;1571729696752, 9.826487;1571729696846, 9.820296;1571729696948, 9.805194;1571729697039, 9.827271;1571729697134, 9.821446;1571729697228, 9.809959;
